section_id,land_section_name
11986,舊南港段
11987,舊南港段南港小段
11988,大客段
11989,大客段頂客小段
11990,大客段大客小段
11991,永祿段
11992,永福段
11993,港東段
11994,港西段
11995,公園段
11996,中工段
11997,新東段
11998,新月眉潭段
11999,潭大段
12000,六興段
12001,鹿西段
12002,山子腳段
12003,山子腳段山腳小段
12004,三角子段
12005,三角子段角堀小段
12006,三角子段三角小段
12007,三角子段中寮小段
12008,海豐段
12009,海豐段海豐小段
12010,下潭段
12011,下潭段下潭小段
12012,下潭段光潭小段
12013,下潭段雲龍小段
12014,後庄子段
12015,後庄子段後庄小段
12016,龜佛山段
12017,龜佛山段重劃小段
12018,龜佛山段竹山小段
12019,龜佛山段龜山小段
12020,後堀段
12021,後堀段後堀小段
12022,馬稠後段
12023,馬稠後段豐稠小段
12024,中寮段
12025,中寮段重寮小段
12026,中寮段中寮小段
12027,下半天段
12028,下半天段半天小段
12029,下半天段下半天小段
12030,頂潭段
12031,頂潭段頂潭小段
12032,麻豆店段
12033,麻豆店段下麻小段
12034,後寮段
12035,後寮段後寮小段
12036,施厝寮段
12037,施厝寮段施家小段
12038,施厝寮段施厝小段
12039,竹子腳段
12040,竹子腳段松竹小段
12041,鹿草段
12042,鹿草段鹿東小段
12043,鹿草段鹿草小段
12044,鹿草段西井小段
12045,鹿北段
12046,鹿南段
12047,頂港子墘段安仁小段
12048,太保段
12049,太保段太保小段
12050,太保重劃段
12051,東勢寮段
12052,東勢寮段東勢小段
12053,東勢寮重劃段
12054,新埤段
12055,新埤段新埤小段
12056,田尾段
12057,田尾段田尾小段
12058,溪南段
12059,溪南段溪南小段
12060,後潭段
12061,後潭段後潭小段
12062,後潭段下庄小段
12063,茄苳腳段
12064,茄苳腳段春珠小段
12065,崙子頂段
12066,崙子頂段崙頂小段
12067,崙子頂重劃段
12068,頂港子墘段
12069,頂港子墘段頂港小段
12070,水虞厝段
12071,過溝段工業小段
12072,過溝段
12073,過溝段過溝小段
12074,埤麻腳段
12075,埤麻腳段埤鄉小段
12076,埤麻腳重劃段
12077,管事厝段
12078,管事厝段港尾小段
12079,管事厝段管厝小段
12080,管事厝重劃段
12081,白鴿厝段
12082,白鴿厝段白鴿小段
12083,白鴿厝段白鴿厝小段
12084,白鴿厝重劃段
12085,梅子厝段
12086,梅子厝段梅厝小段
12087,埔心段
12088,埔心段埔心小段
12089,嘉保段
12090,祥和段
12091,後庄段
12092,南珠段
12093,龍潭段
12094,民福段
12095,梅花段
12096,東新段
12097,北新段
12098,嘉新段
12099,南新段
12100,麻寮段
12101,嘉太段
12102,太頂珠段
12103,埤鄉段
12104,新大崙段
12105,靖和段
12106,溪州段
12107,溪安段
12108,和雲段
12109,柳鄉段
12110,柳新段
12111,寬士段
12112,水東段
12113,水西段
12114,水南段
12115,水上段
12116,水上段水上小段
12117,崎子頭段
12118,崎子頭段崎子頭小段
12119,十一指厝段
12120,十一指厝段順興小段
12121,十一指厝段龍德小段
12122,十一指厝段圳西小段
12123,南靖段
12124,南靖段南和小段
12125,外溪洲段
12126,外溪洲段溪州小段
12127,柳子林段
12128,柳子林段柳林小段
12129,大堀尾段
12130,大堀尾段大堀小段
12131,大堀尾段堀尾小段
12132,大堀尾段江竹小段
12133,下塗溝段
12134,下塗溝段重劃小段
12135,下塗溝段下塗溝小段
12136,巷口段
12137,巷口段
12138,大崙段
12139,大崙段重劃小段
12140,大崙段大崙小段
12141,大崙段新興小段
12142,粗溪段
12143,粗溪段粗溪小段
12144,下寮段
12145,下寮段下寮小段
12146,番子寮段
12147,牛稠埔段
12148,三界埔段
12149,北回段
12150,三和段
12151,下寮新段
12152,仁安段
12153,柳林段
12154,民生段
12155,中庄段
12156,忠和段
12157,新番子寮段
12158,義興段
12159,中埔段
12160,樹頭埔段
12161,枋樹腳段
12162,鹽館段
12163,灣潭子段
12164,石頭厝段
12165,柚子宅段
12166,白芒埔段
12167,竹頭崎段
12168,頂六段頂中下街小段
12169,頂六段興化小段
12170,頂六段赤蘭埔小段
12171,下六段公館小段
12172,下六段司公小段
12173,社口段
12174,龍山腳段
12175,石硦段
12176,深坑段
12177,頂埔段
12178,三層崎段
12179,凍子腳段
12180,中崙段
12181,北興段
12182,中興段
12183,和睦段
12184,佳興段
12185,光興段
12186,和興段
12187,和溪段
12188,和美段
12189,忠義段
12190,大義段
12191,王爺段
12192,田寮段
12193,金蘭段
12194,護生段
12195,富收段
12196,吳鳳廟段
12197,隆興段
12198,義仁段
12199,埔東段
12200,埔美段
12201,石子湖段
12202,大埔段
12203,柳藤潭段
12204,埔北段
12205,埔南段
12206,頂坪林段
12207,石面桶段
12208,馬頭山段
12209,石崁頂段
12210,水寮段
12211,射免潭段
12212,沙米箕段
12213,王萊坑段
12214,溪頭段
12215,豬稠湖段
12216,南寮段
12217,埔東段
12218,草嶺段
12219,水坑段
12220,灣北段
12221,內埔段
12222,灣中段
12223,五間厝段
12224,崎腳段
12225,竹崎段
12226,瓦厝埔段
12227,覆鐤金段
12228,緞厝寮段
12229,鹿麻產段
12230,沙坑段
12231,灣橋段
12232,內埔子段
12233,樟樹坪段
12234,金獅寮段
12235,番子潭段
12236,獅子頭段
12237,山子門段
12238,羗子科段
12239,糞箕湖段
12240,公園段
12241,真武段
12242,和平段
12243,溪心段
12244,鹿滿段
12245,復原莊段
12246,木柵寮段
12247,桃北段
12248,公館段
12249,頂茄苳段
12250,永和段
12251,烏土堀段
12252,昇平段
12253,紫雲段
12254,三寶山段
12255,新水坑段
12256,梅山段
12257,雙溪段
12258,九芎坑段
12259,大半天寮段
12260,大草埔段
12261,圳頭段
12262,大坪段
12263,龍眼林段
12264,生毛樹段
12265,科子林段
12266,過山段
12267,過山段過山小段
12268,梅東段
12269,梅南段
12270,梅北段
12271,雙梅段
12272,石濁溪段
12273,冷水坑段
12274,巴掌段
12275,隙頂段
12276,外腦寮段
12277,番仔寮段
12278,番路段
12279,番路段番路小段
12280,內甕段
12281,轆子腳段
12282,轆子腳段轆子腳小段
12283,大湖段
12284,公田段
12285,草山段
12286,下坑段
12287,內腦寮段
12288,鹿窟段
12289,朝天段
12290,石壁段
12291,永興段
12292,石腳桶段
12293,崩山仔段
12294,南下坑段
12295,北下坑段
12296,米斯基亞娜段
12297,嘎娜烏段
12298,烏茲娜段
12299,達拿巴瓦娜段
12300,諾有札段
12301,有依亞娜段
12302,貴央段
12303,杜突蘇段
12304,巴亞發段
12305,水山段
12306,霞山段
12307,阿里山段
12308,平遮段
12309,塔山段
12310,石夢谷段
12311,眠猴段
12312,千人段
12313,多林段
12314,雪峰北段
12315,雪峰南段
12316,多陽段
12317,扶蓉段
12318,鱉頭段
12319,茶西段
12320,山美西段
12321,棚機段
12322,樂野段
12323,山美段
12324,里佳段
12325,新美段
12326,特富野段
12327,南美段
12328,茶山段
12329,來吉段
12330,達邦段
12331,豐山段
12332,萬歲段
12333,十字段
12334,福山段
12335,樂野段拉拉吾雅小段
12336,塔塔加段
12337,來吉段拉拉吉小段
12338,新橋段
12339,新卯舍段
12340,三民段
12341,三興段
12342,新營段
12343,王公廟段
12344,茄苳腳段
12345,下角帶圍段
12346,許丑段
12347,埤寮段
12348,後鎮段
12349,土庫段
12350,卯舍段
12351,鐵線橋段
12352,秀才段
12353,姑爺段
12354,舊廍段
12355,太子宮段太子宮小段
12356,太子宮段埤子底小段
12357,太子宮段竹圍子小段
12358,嘉芳段
12359,茄苳段
12360,南紙段
12361,太子段
12362,新東段
12363,建國段
12364,長榮段
12365,三德段
12366,王公段
12367,新生段
12368,忠政段
12369,榮華段
12370,新泰段
12371,延平段
12372,濟安段
12373,真武段
12374,南興段
12375,復興段
12376,新富段
12377,新榮段
12378,華城段
12379,新電段
12380,新興段
12381,北紙段
12382,武賢段
12383,綠川段
12384,興安段
12385,民權段
12386,永生段
12387,興業段
12388,民族段
12389,東學段
12390,大同段
12391,東興段
12392,大公段
12393,民生段
12394,南新段
12395,育德段
12396,德隆段
12397,土安段
12398,新民段
12399,民治段
12400,新北段
12401,朝琴段
12402,南港段
12403,鹽水段
12404,土庫段
12405,番子厝段
12406,田寮段
12407,飯店段
12408,南竹子腳段
12409,天保厝段
12410,坔頭港段
12411,北竹子腳段北竹子腳小段
12412,北竹子腳段菜公堂小段
12413,北竹子腳段上帝廟小段
12414,溪州寮段頂溪洲寮小段
12415,溪州寮段下溪洲寮小段
12416,岸內段岸內小段
12417,岸內段蔦松腳小段
12418,岸內段汫水港小段
12419,下中段下中小段
12420,下中段牛綢子小段
12421,舊營段舊營小段
12422,舊營段後寮小段
12423,孫厝寮段孫厝寮小段
12424,孫厝寮段番子寮小段
12425,竹圍尾段
12426,下林段
12427,大埔段
12428,岸南段
12429,忠義段
12430,水秀段
12431,北門段
12432,新岸段
12433,武廟段
12434,義稠段
12435,月港段
12436,月津段
12437,後厝段
12438,南門段
12439,仁愛段
12440,歡雅段
12441,仁光段
12442,竹子腳段
12443,義士段
12444,篤農段
12445,重溪段
12446,橋南段
12447,路東段
12448,五軍營段
12449,太康段
12450,果毅後段
12451,新厝段
12452,大腳腿段
12453,小腳腿段
12454,山子腳段
12455,柳營段
12456,溫厝廍段
12457,八老爺段八老爺小段
12458,八老爺段半路店小段
12459,旭山段
12460,八翁段
12461,東昇段
12462,柳中段
12463,柳南段
12464,士林段
12465,人和段
12466,雙和段
12467,平和段
12468,新厝段北安小段
12469,大山段
12470,代天段
12471,德元段
12472,綠隧段
12473,嶺頂段
12474,崁子頭段
12475,六重溪段
12476,關子嶺段
12477,白水溪段
12478,海豐厝段
12479,大排竹段
12480,詔安厝段
12481,蓮潭段
12482,蓮潭段一小段
12483,竹子門段
12484,埤子頭段埤子頭小段
12485,埤子頭段五汴頭小段
12486,馬稠後段
12487,玉豐段
12488,詔安段
12489,內角段
12490,草店段
12491,關帝段
12492,白河段
12493,客庄內段
12494,河東段
12495,保生段
12496,大桐段
12497,永安段
12498,中興段
12499,新興段
12500,長安段
12501,頂秀祐段
12502,下秀祐段
12503,糞箕湖段糞箕湖小段
12504,糞箕湖段木屐寮小段
12505,國泰段
12506,溫泉段
12507,仙草段
12508,永秀段
12509,新嘉段
12510,上茄苳段上茄苳小段
12511,上茄苳段後壁寮小段
12512,土溝段
12513,下茄苳段
12514,本協段
12515,安溪寮段頂寮小段
12516,安溪寮段下寮小段
12517,烏樹林段
12518,菁寮段
12519,崩埤段
12520,白沙屯段
12521,長短樹段
12522,新港東段新港東小段
12523,新港東段茄苳子小段
12524,竹圍後段
12525,嘉田段
12526,嘉安段
12527,嘉泰段
12528,嘉民段
12529,侯伯段
12530,頭前段
12531,南海段
12532,新溝段
12533,嘉苳段
12534,頂中段
12535,福安段
12536,四安段
12537,道場段
12538,頂豐段
12539,新東段
12540,竹新段
12541,仕安段
12542,頂平段
12543,烏樹段
12544,新協段
12545,魚寮段
12546,嶺南段
12547,頂田段
12548,東山段
12549,大客段大庄小段
12550,大客段科里小段
12551,大客段枋子林小段
12552,許秀才段
12553,田尾段
12554,頂窩段
12555,吉貝耍段
12556,牛肉崎段
12557,二重溪段
12558,番子嶺段
12559,前大埔段
12560,崎子頭段
12561,下南勢段
12562,東興段
12563,東正段
12564,東中段
12565,東安段
12566,茄苓九湖段
12567,東河段
12568,北勢寮段
12569,巷口段
12570,國中段
12571,麻豆段
12572,北勢寮段
12573,大山腳段
12574,埤頭段
12575,寮子段
12576,溝子墘段
12577,磚子井段
12578,安業段
12579,謝厝寮段
12580,麻豆口段
12581,海埔段
12582,港子尾段
12583,港埔段
12584,莊禮段
12585,大埕段
12586,榖興段
12587,中興段
12588,新建段
12589,興農段
12590,安正段
12591,朝天段
12592,南寮段
12593,營後段
12594,油車段
12595,東角段
12596,保安段
12597,晉江段
12598,龍泉段
12599,文正段
12600,五王段
12601,南勢段
12602,興國段
12603,光明段
12604,下營段
12605,茅港尾段
12606,麻豆寮段
12607,十六甲段
12608,大屯寮段
12609,營中段
12610,營南段
12611,營平段
12612,營安段
12613,營和段
12614,營正段
12615,仁里段
12616,營前段
12617,信義段
12618,新興段
12619,水林段
12620,民權段
12621,信義段
12622,成功段
12623,和平段
12624,赤山段
12625,九重橋段
12626,大丘園段
12627,南勢坑段
12628,岩埤段
12629,保生段
12630,甲東段
12631,民族段
12632,民生段
12633,忠孝段
12634,甲南段
12635,六甲段
12636,七甲段
12637,二甲段
12638,水漆林段
12639,中社段
12640, 港子頭段
12641,龜子港段
12642,林鳳營段
12643,菁埔段
12644,王爺宮段
12645,水流東段
12646,光明段
12647,隆田段
12648,隆本段
12649,瓦磘段
12650,鎮北段
12651,護安段
12652,官田段
12653,中脇段
12654,烏山頭段
12655,角秀段
12656,二鎮段
12657,二鎮段二鎮小段
12658,拔子林段
12659,笨潭段
12660,三結義段
12661,番子田段
12662,雙溪子段
12663,社子段
12664,三塊厝段
12665,番子渡頭段
12666,南廍段
12667,西庄段
12668,嘉南段
12669,永安段
12670,官中段
12671,鎮南段
12672,神農段
12673,大內段
12674,蒙正段
12675,頭社段
12676,嗚頭段
12677,二重溪段
12678,環湖段
12679,內庄段
12680,石城段
12681,公所段
12682,石仔瀨段
12683,鎮安段
12684,延平段
12685,唐盟段
12686,佳里段
12687,佳里興段
12688,子良廟段
12689,新宅段
12690,溪洲段
12691,下營段
12692,番子寮段
12693,塭子內段
12694,永昌段
12695,三協段
12696,子龍段
12697,佳化段
12698,興化段
12699,禮化段
12700,民安段
12701,蚶寮段
12702,營頂段
12703,後庄段
12704,港墘段
12705,通興段
12706,龍安段
12707,龍昌段
12708,永興段
12709,平東段
12710,六安段
12711,東勢角段
12712,北文段
12713,潭墘段
12714,忠孝南段
12715,安西段
12716,育善段
12717,佛天段
12718,仁愛段
12719,佳果段
12720,九龍段
12721,佳南段
12722,建南段
12723,廣安段
12724,公園段
12725,新安段
12726,文化段
12727,西港段
12728,西海埔段
12729,中州段
12730,劉厝段
12731,下宅子段
12732,大塭寮段
12733,後營段
12734,八分段
12735,檨子林段
12736,金砂段
12737,慶安段
12738,南海段
12739,港南段
12740,双營段
12741,東埔段
12742,西埔段
12743,建功段
12744,七股段
12745,十分塭段
12746,大寮段
12747,七十二分段
12748,頂山子段
12749,後港段
12750,樹子腳段
12751,三股子段
12752,城子內段
12753,下山子寮段
12754,篤加段
12755,竹子港段
12756,新生段
12757,大文段
12758,三合段
12759,大埕段
12760,十一份段
12761,看坪段
12762,義合段
12763,樹林段
12764,竹橋段
12765,槺榔段
12766,乾成段
12767,龍山段
12768,十份段
12769,三和段
12770,三吉段
12771,三聖段
12772,巷口段北埔小段
12773,忠昌段
12774,國中段
12775,西華段
12776,西和段
12777,西湖段
12778,將軍段
12779,將軍段一小段
12780,巷口段巷口小段
12781,巷口段一小段
12782,巷口段二小段
12783,漚汪段東甲小段
12784,漚汪段北甲小段
12785,漚汪段西甲小段
12786,漚汪段中甲小段
12787,口寮段
12788,山子腳段
12789,角帶圍段
12790,苓子寮段
12791,苓子寮段一小段
12792,保源段
12793,嘉昌段
12794,忠興段
12795,長榮段
12796,中社段
12797,舊埕段
12798,玉港段
12799,保安段
12800,麗湖段
12801,北門段
12802,蚵寮段
12803,渡子頭段
12804,溪底寮段二重港小段
12805,溪底寮段三寮灣小段
12806,雙春段
12807,仁里段
12808,中樞段
12809,永隆段
12810,保吉段
12811,鯤江段
12812,學甲段
12813,學甲寮段
12814,溪州子寮段
12815,中洲段
12816,宅子港段
12817,草段
12818,大灣段
12819,平東段
12820,普濟段
12821,興太段
12822,文衡段
12823,慈濟段
12824,集和段
12825,光明段
12826,西進段
12827,興業段
12828,東陽段
12829,東興段
12830,興善段
12831,仁得段
12832,欣榮段
12833,信義段
12834,育英段
12835,新工段
12836,中興段
12837,新化段太子廟小段
12838,新化段王公廟小段
12839,新化段觀音廟小段
12840,唪口段
12841,北勢段
12842,洋子段
12843,竹子腳段
12844,崙子頂段
12845,知母義段
12846,頂山腳段
12847,大坑尾段
12848,那拔林段
12849,礁坑子段
12850,永新段
12851,新平段
12852,新國段
12853,新太段
12854,新音段
12855,新興段
12856,新水段
12857,新東段
12858,新義段
12859,新安段
12860,新武段
12861,新豐段
12862,慶安段
12863,文正段
12864,光華段
12865,光文段
12866,大成段
12867,圳西段
12868,德興段
12869,大同段
12870,善化段
12871,曾文段
12872,東勢寮段
12873,東勢寮段一小段
12874,東勢寮段二小段
12875,北子店段
12876,北子店段一小段
12877,北子店段二小段
12878,茄拔段
12879,茄拔段一小段
12880,茄拔段二小段
12881,小新營段
12882,坐駕段
12883,六分寮段
12884,胡厝寮段
12885,善成段
12886,善駕段
12887,善中段
12888,善文段
12889,善昌段
12890,善南段
12891,善西段
12892,善進段
12893,善新段
12894,善晶段
12895,善科段
12896,灣裡段
12897,成功段
12898,華美段
12899,三德段
12900,福壽段
12901,七王段
12902,南港段
12903,新北段
12904,新科段
12905,新市段
12906,新店段
12907,社內段
12908,番子寮段
12909,三舍段
12910,道爺段
12911,看西段
12912,橋頭段
12913,大洲段
12914,港子墘段
12915,大營段
12916,大社段
12917,潭頂段
12918,永就段
12919,東大社段
12920,東潭頂段
12921,營新段
12922,新晶段
12923,永安段
12924,華興段
12925,大榮段
12926,信義段
12927,富強段
12928,三民段
12929,安科段
12930,安定段
12931,蘇厝段
12932,港子尾段
12933,港口段
12934,六塊寮段
12935,管寮段
12936,海寮段
12937,新吉段
12938,中榮段
12939,蘇林段
12940,蘇興段
12941,蘇安段
12942,保安段
12943,保加段
12944,山上段
12945,北勢洲段
12946,牛稠埔段
12947,石子崎段
12948,豐德段
12949,明北段
12950,媽祖段
12951,玉二段
12952,樹王段
12953,明南段
12954,大新段
12955,菜寮段
12956,岡子林段
12957,草山段
12958,內庄子段
12959,光和段
12960,左鎮段
12961,山豹段
12962,仁德段
12963,一甲段
12964,太子廟段
12965,新田段
12966,崁腳段
12967,田厝段
12968,上崙子段
12969,港墘段
12970,中洲段
12971,牛綢子段
12972,十三甲段
12973,車路墘段
12974,三甲子段
12975,大甲段
12976,二橋段
12977,保安段
12978,中正段
12979,仁義段
12980,鍾厝段
12981,興安段
12982,崙尾段
12983,林頂段
12984,義林段
12985,岳王段
12986,大宅段
12987,長興段
12988,土庫段
12989,太子段
12990,太乙段
12991,崙中段
12992,白崙段
12993,車頭段
12994,文賢段
12995,二行段
12996,清王段
12997,保生段
12998,保甲段
12999,如意段
13000,中軍段
13001,神農段
13002,後壁段
13003,民安段
13004,二王段
13005,德南段
13006,德崙段
13007,甘厝段
13008,虎山段
13009,新工段
13010,中清段
13011,林仔段
13012,忠義段
13013,健康段
13014,太新段
13015,正義段
13016,勝利段
13017,公園段
13018,上崙段
13019,崑崙段
13020,城光段
13021,南勢園段
13022,牛稠段
13023,二空段
13024,和愛段
13025,二仁段
13026,崁腳北段
13027,中洲西段
13028,歸仁南段
13029,歸仁北段
13030,崙子頂段
13031,沙崙段
13032,大苓段
13033,林子邊段
13034,刣豬厝段
13035,大潭段
13036,八甲段
13037,媽祖廟段
13038,媽祖廟段一小段
13039,媽祖廟段二小段
13040,媽祖廟段三小段
13041,文化段
13042,清水段
13043,中山段
13044,民權段
13045,大同段
13046,南興段
13047,武東段
13048,大成段
13049,南潭段
13050,成功段
13051,八甲東段
13052,八甲西段
13053,昭德段
13054,關廟段
13055,新埔段
13056,五甲段
13057,深坑子段
13058,龜洞段
13059,布袋尾段
13060,埤子頭段
13061,下湖段
13062,北花段
13063,南花段
13064,松腳段
13065,東勢段
13066,四甲段
13067,南雄段
13068,忠孝段
13069,北勢段
13070,仁愛段
13071,香洋段
13072,山西段
13073,文衡段
13074,民生段
13075,番社段
13076,中坑子段
13077,龍船段
13078,崎頂段
13079,玉井段
13080,鹿陶段
13081,竹圍段
13082,沙子田段
13083,三埔段
13084,芒子芒段
13085,九層林段
13086,口宵里段
13087,玉中段
13088,玉田段
13089,玉南段
13090,玉成段
13091,玄天段
13092,佛聖段
13093,中正段
13094,福德段
13095,玉興段
13096,沙坑段
13097,三和段
13098,望明段
13099,坑內段
13100,楠西段
13101,密枝段
13102,灣丘段
13103,鹿陶洋段
13104,龜丹段
13105,凢萊宅段
13106,中興段
13107,東勢段
13108,楠中段
13109,埔尾段
13110,溫泉段
13111,出水段
13112,炭寮段
13113,巖仔頂段
13114,鳳梨園段
13115,二層坪段
13116,双溪段
13117,東勢坑段
13118,南化段
13119,中坑段
13120,菁埔寮段
13121,竹頭崎段
13122,北寮段
13123,西阿里關段
13124,西大丘園段
13125,雙連段
13126,平坑段
13127,龍眼林段
13128,水井段
13129,番仔坑段
13130,鹽水坑段
13131,北安段
13132,南庄段
13133,麒麟段
13134,圓山段
13135,石屋段
13136,北勢段
13137,古董段
13138,大邱段
13139,飯包段
13140,頭份段
13141,大竹坑段
13142,五王段
13143,永康段
13144,網寮段
13145,蜈蜞潭段
13146,蔦松段
13147,三崁店段
13148,嚴行段
13149,六甲頂段
13150,大灣段
13151,西勢段
13152,西勢段一小段
13153,西勢段二小段
13154,王田段
13155,車行段
13156,永新段
13157,南新段
13158,南工段
13159,六合段
13160,兵北段
13161,復國段
13162,信義段
13163,忠孝段
13164,仁愛段
13165,中興段
13166,成功段
13167,兵南段
13168,勝利段
13169,鹽洲段
13170,頂東段
13171,頂中段
13172,頂南段
13173,頂安段
13174,頂溪段
13175,頂西段
13176,鹽東段
13177,鹽西段
13178,鹽南段
13179,鹽北段
13180,鹽中段
13181,保生段
13182,埔北段
13183,王行段
13184,富強段
13185,市政段
13186,龍潭段
13187,永信段
13188,永華段
13189,永興段
13190,東橋段
13191,二王段
13192,永二段
13193,文化段
13194,建國段
13195,永保段
13196,正強段
13197,安康段
13198,鹽埕段
13199,橋北段
13200,北灣段
13201,北極段
13202,南灣段
13203,三村段
13204,禹帝段
13205,鹽新段
13206,國聖段
13207,西灣段
13208,頭前段
13209,永大段
13210,中灣段
13211,東灣段
13212,東南段
13213,永和段
13214,永仁段
13215,永中段
13216,永強段
13217,王新段
13218,崑山段
13219,自強段
13220,廣富段
13221,亞太段
13222,廣興段
13223,四維段
13224,埔園段
13225,烏竹段
13226,文明段一小段
13227,文明段二小段
13228,文明段三小段
13229,大埔段一小段
13230,大埔段二小段
13231,大埔段三小段
13232,楠樹腳段一小段
13233,楠樹腳段二小段
13234,崇蘭段
13235,崇蘭段一小段
13236,新街段一小段
13237,新街段二小段
13238,新街段三小段
13239,和平段
13240,舊街段一小段
13241,舊街段二小段
13242,舊街段三小段
13243,公園段一小段
13244,公園段二小段
13245,公園段三小段
13246,六塊厝段
13247,公館段
13248,溝美段
13249,溝美段一小段
13250,街頭段一小段
13251,街頭段二小段
13252,街頭段三小段
13253,街頭段四小段
13254,街頭段五小段
13255,街頭段六小段
13256,勝興段
13257,福光段
13258,前進段
13259,歸來段
13260,頭前溪段
13261,檳榔腳段一小段
13262,檳榔腳段二小段
13263,林子內段
13264,大湖段
13265,大湖段一小段
13266,海豐段
13267,海豐段一小段
13268,斯文段
13269,北勢段
13270,水源段
13271,水源段一小段
13272,水源段二小段
13273,大連段
13274,復興段
13275,明正段
13276,灰磘段
13277,潭墘段
13278,民和段
13279,大同段
13280,新生段
13281,歸仁段
13282,民生段
13283,清溪段
13284,瑞光段
13285,香揚段
13286,花園段
13287,林內段
13288,洛陽段
13289,新興段
13290,長春段
13291,建國段
13292,新屏段
13293,勝利段
13294,北勢頭段
13295,溝仔尾段
13296,萬年段
13297,豐田段
13298,大慶段
13299,玉成段
13300,豐年段
13301,忠孝段
13302,和生段
13303,凌雲段
13304,廣興段
13305,公興段
13306,和興段
13307,香揚段一小段
13308,信興段
13309,新勝興段
13310,豐田段壹小段
13311,正安段
13312,古松段
13313,大春段
13314,中柳段
13315,歸義段
13316,頂柳段
13317,福正段
13318,公勤段
13319,北勢段一小段
13320,大鵬段
13321,雲鵬段
13322,新海豐段
13323,三山段
13324,信和段
13325,金城段
13326,龍華段
13327,新歸來段
13328,萬丹段
13329,萬丹段一小段
13330,社皮段
13331,濫庄段
13332,濫庄段一小段
13333,頂林子段
13334,頂林子段一小段
13335,興化段
13336,保長厝段
13337,後庄子段
13338,萬新段
13339,下蚶段
13340,新庄子段
13341,甘棠門段
13342,甘棠門段一小段
13343,磚寮段
13344,新鐘段
13345,新林段
13346,新安段
13347,新全段
13348,豐田段
13349,溝美段一小段
13350,萬興段
13351,崙頂段
13352,田厝段
13353,社安段
13354,香社段
13355,灣內段
13356,萬後段
13357,萬全段
13358,萬安段
13359,萬生段
13360,萬惠段
13361,寶厝段
13362,水泉段
13363,新福段
13364,社上段
13365,廣安段
13366,社北段
13367,社西段
13368,頂新段
13369,竹林段
13370,水仙段
13371,上磚寮段
13372,頂竹段
13373,竹圍段
13374,新社皮段
13375,進興段
13376,長治段
13377,長興段
13378,長興段一小段
13379,德協段
13380,番子寮段
13381,華榮段
13382,長豐段
13383,新潭段
13384,永興段
13385,潭頭段
13386,崑崙段
13387,香潭段
13388,德榮段
13389,竹葉林段
13390,復興段
13391,繁華段
13392,興華段
13393,農科段
13394,榮興段
13395,榮華段
13396,德華段
13397,昌榮段
13398,協華段
13399,繁昌段
13400,水源段
13401,麟洛段
13402,麟洛段一小段
13403,麟忠段
13404,麟孝段
13405,麟仁段
13406,麟愛段
13407,麟信段
13408,麟義段
13409,麟和段
13410,麟平段
13411,玄聖段
13412,農場段
13413,徑仔段
13414,玉水段
13415,九如段
13416,九清段
13417,三塊厝段
13418,九塊段
13419,後庄段
13420,耆老段
13421,東寧段
13422,彭厝段
13423,彭厝段一小段
13424,下冷水坑段
13425,下冷水坑段一小段
13426,下冷水坑段二小段
13427,九智段
13428,九仁段
13429,九勇段
13430,九和段
13431,九平段
13432,九彭段
13433,里港段
13434,土庫段
13435,大港洋段
13436,武洛段
13437,塔樓段
13438,瀰力肚段
13439,三張廍段
13440,中崙段
13441,鐵店段
13442,春林段
13443,永春段
13444,過江段
13445,里平段
13446,玉田段
13447,潮北段
13448,定國段
13449,中萬甲段
13450,中和段
13451,新土庫段
13452,鹽埔段
13453,新圍段
13454,彭厝段
13455,新二段
13456,新德段
13457,新高段
13458,維新段
13459,鹽南段
13460,鹽中段
13461,鹽北段
13462,振興段
13463,久愛段
13464,大仁段
13465,彭南段
13466,洛陽段
13467,上洛陽段
13468,永隆段
13469,高朗段
13470,彭北段
13471,彭新段
13472,新莊段
13473,民意段
13474,仕絨段
13475,高華段
13476,大仁東段
13477,鹽東段
13478,振北段
13479,興愛段
13480,高樹段
13481,舊寮段
13482,東振新段
13483,埔羌崙段
13484,田子段
13485,阿拔泉段
13486,加蚋埔段
13487,大路關段舊大路關小段
13488,大路關段新大路關小段
13489,豐源段
13490,南興段
13491,興中段
13492,長榮段
13493,新南段
13494,田庄段
13495,泰和段
13496,源泉段
13497,泰山段
13498,三地段
13499,安坡段
13500,阿烏段
13501,賽嘉段
13502,大社段
13503,達來段
13504,馬兒段
13505,口社段
13506,沙溪段
13507,德文段
13508,新馬兒段
13509,巴都都龍段
13510,都魯夫魯父段
13511,都風段
13512,馬發利段
13513,拉路啊路嵅段
13514,古拉芙蘭段
13515,大芙峨段
13516,督答獁嘞段
13517,祝立大夫段
13518,嘎拉古籟段
13519,岱芙芙段
13520,搭夫搭夫段
13521,個勞段
13522,拉令阿蘭段
13523,薩利哇勞段
13524,度嗎尼蘭段
13525,拉利碧段
13526,瓦拉告段
13527,答呢地段
13528,督嘎薩尼蘭段
13529,巴路令阿令艾段
13530,祈雨山段
13531,報霧谷段
13532,德麻利瓦利瓦段
13533,督阿哇嗚段
13534,嗚納嗚納峨段
13535,督阿哇那斯段
13536,撒個薩個段
13537,烏力嘛吉路段
13538,霧台段
13539,佳暮段
13540,阿禮段
13541,去怒段
13542,好茶段
13543,大武段
13544,賀山段
13545,倫原段
13546,一場段
13547,歡喜段
13548,邊捕段
